"FieldworkerCode","Currency","DateofDataCollection","Province","City","Suburb","Outlet_type","Brand_name","Sub_brand","Cig_num","Price_local","Comment","Country","Price_local_cig","Exchange_dollar","Price_dollar","Price_dollar_cig","Pack_cat"
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Vogue","Luxury Slims",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Rothmans","Blue King Size",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Rothmans","Special",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Craven A","Menthol",20,39.5,,2,1.97500002384186,10.9047002792358,3.62229132652283,0.181114569306374,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Craven A","Menthol",10,19,,2,1.89999997615814,10.9047002792358,1.74236798286438,0.174236804246902,2
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter",30,55.5,,2,1.85000002384186,10.9047002792358,5.08954858779907,0.169651612639427,4
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Menthol Boost",20,37,,2,1.85000002384186,10.9047002792358,3.39303231239319,0.169651612639427,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter",20,37,,2,1.85000002384186,10.9047002792358,3.39303231239319,0.169651612639427,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Filter",10,19,,2,1.89999997615814,10.9047002792358,1.74236798286438,0.174236804246902,2
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Blue Extra Mild",20,37,,2,1.85000002384186,10.9047002792358,3.39303231239319,0.169651612639427,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Peter Stuyvesant","Blue Extra Mild",10,19,,2,1.89999997615814,10.9047002792358,1.74236798286438,0.174236804246902,2
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Kent","Silver",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Kent","White",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Dunhill","Fine Cut Rich Taste",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Dunhill","Fine Cut Lights",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
"OO9","BWP",6/27/2016,"Central","Palapye","N/A","Retail","Dunhill","Switch",20,43.5,,2,2.17499995231628,10.9047002792358,3.98910546302795,0.19945527613163,3
